year,countries,region,hf_score,hf_rank,hf_quartile,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol_vdem,pf_rol,pf_ss_homicide,pf_ss_homicide_data,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_violent_data,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_fatalities_data,pf_ss_disappearances_injuries,pf_ss_disappearances_injuries_data,pf_ss_disappearances_torture,pf_ss_killings,pf_ss_disappearances,pf_ss,pf_movement_vdem_foreign,pf_movement_vdem_men,pf_movement_vdem_women,pf_movement_vdem,pf_movement_cld,pf_movement,pf_religion_freedom_vdem,pf_religion_freedom_cld,pf_religion_freedom,pf_religion_suppression,pf_religion,pf_assembly_entry,pf_assembly_freedom_house,pf_assembly_freedom_bti,pf_assembly_freedom_cld,pf_assembly_freedom,pf_assembly_parties_barriers,pf_assembly_parties_bans,pf_assembly_parties_auton,pf_assembly_parties,pf_assembly_civil,pf_assembly,pf_expression_direct_killed,pf_expression_direct_killed_data,pf_expression_direct_jailed,pf_expression_direct_jailed_data,pf_expression_direct,pf_expression_vdem_cultural,pf_expression_vdem_harass,pf_expression_vdem_gov,pf_expression_vdem_internet,pf_expression_vdem_selfcens,pf_expression_vdem,pf_expression_house,pf_expression_bti,pf_expression_cld,pf_expression,pf_identity_same_m,pf_identity_same_f,pf_identity_same,pf_identity_divorce,pf_identity_inheritance_widows,pf_identity_inheritance_daughters,pf_identity_inheritance,pf_identity_fgm,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_consumption_data,ef_government_transfers,ef_government_transfers_data,ef_government_investment,ef_government_investment_data,ef_government_tax_income,ef_government_tax_income_data,ef_government_tax_payroll,ef_government_tax_payroll_data,ef_government_tax,ef_government_soa,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_regulatory,ef_legal_police,ef_gender,ef_legal,ef_money_growth,ef_money_growth_data,ef_money_sd,ef_money_sd_data,ef_money_inflation,ef_money_inflation_data,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_revenue_data,ef_trade_tariffs_mean,ef_trade_tariffs_mean_data,ef_trade_tariffs_sd,ef_trade_tariffs_sd_data,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_open,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_burden,ef_regulation_business_start,ef_regulation_business_impartial,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank
2020,Iraq,Middle East & North Africa,4.77,157,4,,,,4.063049513,4.063049513,7.063953488,10.1,0,0.857303787,670,2.5,0,798,0,1293,1.235,2.75,1.048900541,4.056427015,7.99,7.82,5.3475,7.0525,3.333333333,5.192916667,4.3425,3.333333333,3.837916667,7.37,5.603958333,4.75,0,6.666666667,3.333333333,3.333333333,8.4,7.835,7.195,7.81,5.21,5.275833333,0,23,6.902579109,5,3.451289555,3.8275,2.5675,4.975,7.8,4.173333333,4.668666667,2.5,2.222222222,3.333333333,3.235102355,0,0,0,0,,,0,9.26,2.315,4.25,157,3.745003814,27.26698703,7.858310627,8.36,0.411428571,48.56,10,15,8,28,9,4.455,5.093948602,4.944450286,2.560066,,2.5,3.373,4.838302704,6.636546856,,0.470588235,3.045633069,8.636220839,-6.818895805,4.126678276,14.68330431,9.8852,0.574,10,8.162024779,9.666666667,0.5,0,0,0,0,3.222222222,5.509808858,0.463017751,2.986413305,10,,2.307692308,0,1.153846154,4.34062042,,10,9,9.5,2.233333333,5.83894372,6.186487674,6,6.546424852,10,6.134198263,5.150570075,0,8.744443101,1.665,8.195022713,6.502690142,5.042954339,6.892384201,5.51,153
2020,Ireland,Western Europe,8.7,5,1,8.628855384,7.410610089,7.248045457,8.422914851,7.823899846,9.799418605,0.69,10,10,0,10,10,0,10,0,9.3725,9.7075,9.868571429,9.833995017,9.7475,9.815,9.7725,9.778333333,6.666666667,8.2225,9.645,10,9.8225,9.7975,9.81,8.7675,10,,10,10,9.7275,9.8575,9.76,9.781666667,9.8225,9.592916667,10,0,10,0,10,9.3975,8.7275,9.5625,9.883333333,9.446666667,9.4035,10,,10,9.850875,10,10,10,10,,,10,10,10,9.3,4,1.9,33.54,6.907356948,11.85,10,6.1,6,40,3,52,4.5,7.5625,6.17397139,7.834796282,7.139894342,7.89122343,10,9.23125,4.71574037,7.268050977,7.80676047,1,7.735964484,8.145110476,9.274447621,9.186585812,2.033535469,9.933,-0.335,10,9.316174072,8.6,2.1,8.98,5.1,6.5116,8.721,8.030533333,6.733588378,9.085802703,7.909695541,10,10,7.692307692,0,5.897435897,7.959416193,8,8.662483447,9,8.554161149,8.9,5.138716698,7.145475547,10,6.373746095,10,7.926323057,4.895272652,6.444444444,9.646767703,9.2625,8.237087903,9.086439893,7.928752099,8.136412102,7.86,10
2020,Israel,Middle East & North Africa,7.36,62,2,,,,7.265771242,7.265771242,9.572674419,1.47,10,0,230,5,8.333304324,9,6.522361412,35,7.76,8.905,6.645809391,8.109241905,9.05,9.51,8.5425,9.034166667,3.333333333,6.18375,9.5925,10,9.79625,8.605,9.200625,5.8975,7.5,,6.666666667,7.083333333,9.455,8.7925,9.4925,9.246666667,7.4625,7.4225,3.311863258,2,0,17,1.655931629,9.0225,6.86,5.8325,9.456666667,6.873333333,7.609,7.5,,6.666666667,5.857899574,10,10,10,2.5,,,7.5,10,7.5,7.36,73,2.235294118,32.4,6.476839237,13.43,10,12.32,5,50,5,50,5,7.5775,6.257926671,6.912728701,6.979171405,7.404733498,4.166666667,8.222166667,4.606370158,6.934007304,6.820735932,0.882352941,6.123127098,8.957847842,5.210760788,9.716239967,0.709400083,9.8824,-0.588,10,9.639121952,9.746666667,0.38,9.3,3.5,6.332,9.17,8.459555556,5.793412527,7.395273423,6.594342975,10,10,6.153846154,0,5.384615385,7.609628479,10,5.865823717,10,8.621941239,8.9,5.799170335,6.96915706,8,2.517253846,0,5.36426354,4.219949643,8.222222222,9.619456092,7.45,7.654122482,7.377017607,7.423794674,7.136666485,7.35,49
2020,Italy,Western Europe,8.02,33,1,7.933530111,5.6161733,6.394594491,7.663655233,6.465666085,9.863372093,0.47,10,10,0,10,10,0,9.804199223,13,8.02,9.51,9.619171318,9.741271705,9.14,9.2825,9.1575,9.193333333,3.333333333,6.263333333,9.645,6.666666667,8.155833333,9.8525,9.004166667,8.6775,10,,10,10,9.8925,9.4725,9.765,9.71,9.73,9.529375,10,0,10,0,10,8.4725,8.1675,9.4675,9.896666667,7.223333333,8.6455,7.5,,6.666666667,8.203041667,10,10,10,10,,,10,10,10,8.46,32,3.961764706,26.53,2.25613079,28.92,10,14.5,4,44-47,1,61-63,2.5,7.805,5.304579099,6.179617436,4.997652081,5.631773472,10,7.109583333,3.536494718,8.251282756,6.412751675,1,6.514894434,6.855971122,15.72014439,9.902427994,0.243930016,9.9724,-0.138,10,9.182699779,8.6,2.1,8.98,5.1,6.5116,8.721,8.030533333,6.022986572,9.981656882,8.002321727,10,10,6.923076923,5.004871408,7.30931611,8.335542793,10,8.640974092,10,9.546991364,5.566666667,3.327352603,3.822635015,8,10,10,6.786109047,1.759866078,6.222222222,9.502856522,7.29,7.822344269,7.332180301,6.654911565,7.662670659,7.4,44
2020,Jamaica,Latin America & the Caribbean,7.53,53,2,5.606478728,5.33823937,4.769432201,6.815581713,5.226395055,0,44.68,10,10,0,7.5,10,0,10,0,8.1625,7.9225,9.083571429,4.541785714,9.0725,9.8475,9.88,9.6,3.333333333,6.466666667,9.6225,10,9.81125,9.8675,9.839375,9.3425,10,10,10,10,9.0825,9.8925,9.19,9.388333333,9.505,9.558958333,10,0,10,0,10,9.12,6.7675,8.8625,9.913333333,8.84,8.700666667,10,10,10,9.740133333,0,10,5,7.5,,,10,10,8.125,7.64,61,7.314705882,15.13,8.377776974,6.453558504,10,10.32,8,30,5,40,6.5,8.43,8.124496571,6.722944986,5.743209252,5.737010638,8.333333333,5.657833333,3.269386227,8.720523023,4.245750507,0.941176471,5.875697474,8.003274709,9.983626456,9.34203428,1.644914301,8.9546,5.227,10,9.074977247,2.346666667,11.48,8.28,8.6,5.4936,11.266,5.373422222,6.126786868,5.695933436,5.911360152,10,4.168718457,1.538461538,0,1.902393332,5.796793927,10,8.625809642,9,9.208603214,8.9,4.715304772,6.968678633,10,6.546424852,10,7.855068043,3.716606697,6,9.859831648,7.035,8.625175588,6.995900507,7.038752407,8.034141221,7.38,45
2020,Japan,East Asia,8.39,16,1,8.479150544,7.710691975,7.698420314,7.977688942,7.785330436,9.927325581,0.25,10,10,0,10,10,0,9.928751759,10,9.045,9.7975,9.824464537,9.875895059,8.4875,9.31,9.855,9.2175,3.333333333,6.275416667,9.815,10,9.9075,9.4425,9.675,9.585,10,,10,10,9.7975,9.955,8.7375,9.496666667,9.8025,9.721041667,10,0,10,0,10,8.9225,7.11,7.655,9.88,6.94,8.1015,7.5,,10,8.900375,10,10,10,7.5,,,10,10,9.375,8.8,19,3.438235294,28.31,4.122615804,22.07,8.311428571,20.91,3,56,3,56,3,9.37,5.648455934,7.835761492,7.821583551,8.687798977,8.333333333,8.630666667,5.539854429,8.012140355,8.723486265,0.941176471,7.71431113,9.479026782,2.604866088,9.820213854,0.449465366,9.995,-0.025,10,9.823560159,9.673333333,0.49,9.12,4.4,3.6288,15.928,7.474044444,6.258565585,8.726809257,7.492687421,10,10,8.461538462,0,6.153846154,7.780144505,8,6.156023321,10,8.052007774,8.9,4.171287617,7.924877008,8,10,10,8.166027438,5.011859735,8.444444444,9.564232176,8.175,9.151484884,8.559601549,8.151103798,8.123046336,7.82,12
2020,Jordan,Middle East & North Africa,6.39,108,3,5.149138414,6.087571551,5.554144926,5.976357943,5.50857236,9.718023256,0.97,10,10,0,7.5,9.336073592,4,8.664161939,15,6.2525,6.9875,8.391462219,9.054742737,7.755,9.41,6.5575,7.9075,3.333333333,5.620416667,5.325,3.333333333,4.329166667,5.37,4.849583333,5.0175,0,4.444444444,3.333333333,2.592592593,7.835,8.9625,6.44,7.745833333,5.835,5.297731481,10,0,7.603099347,1,8.801549673,5.5975,4.21,2.285,7.126666667,4.05,4.653833333,2.5,3.333333333,3.333333333,4.524409935,10,10,10,0,,,0,10,5,5.69,121,6.65,17.39,8.286103542,6.79,7.122857143,25.07,9,31,5,46,7,7.8625,7.384292137,5.666967791,5.852676632,6.692504883,5.833333333,6.386916667,3.730498767,6.720311827,7.975974878,0.470588235,4.490733895,9.911774486,0.44112757,9.658428517,0.853928707,9.9334,0.333,10,9.875900751,9.326666667,1.01,7.98,10.1,3.8996,15.251,7.068755556,5.819261073,6.729003255,6.274132164,10,10,6.153846154,0,5.384615385,7.181875776,10,6.199576113,10,8.733192038,7.766666667,5.476557413,7.194750308,6,10,10,7.739662398,4.63802735,5.777777778,9.35471145,5.115,9.821394961,8.918299996,7.270868589,7.914574342,7.37,46
2020,Kazakhstan,Caucasus & Central Asia,6.46,107,3,4.074368765,6.164182453,4.475687229,5.409315872,4.951872632,9.061046512,3.23,10,10,0,5,10,0,9.951408053,1,3.2475,7.56,7.965558293,8.513302402,7.8575,9.3,8.945,8.700833333,3.333333333,6.017083333,5.755,3.333333333,4.544166667,4.385,4.464583333,3.1425,2.5,2.222222222,3.333333333,2.685185185,4.545,6.9725,4.645,5.3875,5.325,4.135046296,10,0,0.54023548,7,5.27011774,4.8975,4.035,1.4475,5.216666667,2.65,3.649333333,0,1.111111111,3.333333333,2.672779104,10,10,10,10,,,10,10,10,5.82,119,6.058823529,19.4,8.098092643,7.48,10,11.37,10,10,8,30,9,5.295,7.690383234,4.250624444,4.168504155,5.642627875,8.333333333,5.192166667,5.044705172,9.914953431,5.237973532,0.882352941,5.621751601,9.610201431,1.948992847,8.644558199,3.388604501,8.6502,6.749,10,9.226239908,7.033333333,4.45,8.78,6.1,7.2672,6.832,7.693511111,5.796398322,4.889053254,5.342725788,10,2.243133783,5.384615385,1.44585174,3.024533636,6.515192634,8,7.340346838,10,8.446782279,10,5.267903805,7.85071214,10,9.251725385,3,7.561723555,4.936822653,6,9.837816447,4.46,9.244026913,7.915065277,7.065621882,7.691375905,7.35,49
2020,Kenya,Sub-Saharan Africa,6.58,100,3,3.199801549,4.712058371,3.905877377,5.816982053,4.058035782,8.837209302,4,5,9.040497972,94,5,7.384845246,82,8.887757463,65,5.7425,3.94,6.427942954,7.632576128,7.185,9.0675,8.715,8.3225,6.666666667,7.494583333,9.53,3.333333333,6.431666667,8.605,7.518333333,6.0375,5,4.444444444,3.333333333,4.259259259,8.715,9.6425,7.76,8.705833333,6.2125,6.303773148,10,0,10,0,10,8.63,5.5375,7.185,9.33,7.176666667,7.571833333,5,4.444444444,3.333333333,6.069922222,0,10,5,5,,,2.5,7.9,5.1,6.31,104,7.517647059,14.44,9.705722071,1.58,2.268571429,42.06,9,25,9,25,9,7.8325,7.264888112,5.347172791,4.254585959,4.967995745,5.833333333,5.455,4.420377014,7.238486869,4.858558973,0.882352941,4.985354198,9.343693853,3.281530735,8.989569639,2.526075903,8.919,5.405,10,9.313065873,6.573333333,5.14,7.3,13.5,4.816,12.96,6.229777778,5.174779097,5.48728347,5.331031283,10,7.001589537,3.846153846,0,3.615914461,6.29418088,10,0.293224478,10,6.764408159,6.666666667,5.161674023,6.636724472,8,6.299740913,10,7.127467679,4.780793985,4.222222222,9.028319734,6.9525,8.321011321,7.987925899,6.88212886,6.924668233,6.96,78
2020,South Korea,East Asia,8.11,30,1,8.661509468,7.661961064,7.064426969,7.861476697,7.759263242,9.825581395,0.6,10,10,0,7.5,10,0,10,0,9.4375,9.57,9.501071429,9.663326412,8.5425,9.815,9.91,9.4225,3.333333333,6.377916667,9.855,10,9.9275,9.8525,9.89,6.8025,10,6.666666667,6.666666667,7.777777778,9.6475,9.5425,9.7275,9.639166667,9.605,8.456111111,10,0,10,0,10,7.67,7.9325,9.4125,7.943333333,7.783333333,8.148333333,7.5,7.777777778,6.666666667,8.018555556,10,10,10,10,,,10,10,10,8.6,26,3.526470588,28.01,6.452316076,13.52,9.488571429,16.79,5,46,5,46,5,7.2225,6.337971619,6.055127944,6.742386442,6.694621245,6.666666667,8.037666667,6.878702063,8.219626884,7.237448692,0.882352941,6.650852541,9.240326628,3.798366862,9.484170892,1.289572769,9.8926,0.537,10,9.65427438,9.646666667,0.53,7.28,13.6,0,56.712,5.642222222,5.62583367,9.581185671,7.60350967,10,10,6.153846154,0,5.384615385,7.157586819,8,9.391101094,10,9.130367031,5.566666667,4.235000213,6.307500203,10,2.517253846,0,4.771070155,3.757499853,9.111111111,9.590502545,7.8775,9.992036902,8.049577195,8.063037934,7.321491707,7.42,43
2020,Kuwait,Middle East & North Africa,6.25,113,3,,,,5.850122428,5.850122428,9.462523075,1.848920622,10,10,0,7.5,10,0,10,0,5.0875,8.4325,8.717142857,9.089832966,9.205,9.055,6.955,8.405,6.666666667,7.535833333,6.3225,3.333333333,4.827916667,6.9425,5.885208333,4.225,2.5,3.333333333,3.333333333,3.055555556,0.795,3.67,1.95,2.138333333,5.5975,3.754097222,10,0,10,0,10,5.37,5.21,4.7925,6.666666667,5.333333333,5.4745,2.5,3.333333333,3.333333333,4.928233333,0,10,5,2.5,,,0,10,4.375,5.92,117,0.917755225,36.87963224,6.896331062,11.890465,6.458223038,27.39621937,10,0,10,20,10,5.3775,5.929961865,6.127728648,6.040687512,5.726314385,8.333333333,6.738833333,5.068858974,9.514357344,6.598215898,0.470588235,4.976868514,9.58063623,2.096818852,5.150255552,12.12436112,9.5796,2.102,10,8.577622945,9.38,0.93,9.06,4.7,7.8756,5.311,8.771866667,5.209801992,4.099432535,4.654617263,10,7.001589537,3.846153846,0,3.615914461,6.760599598,10,10,10,10,10,5.407950878,6.349656582,4,4.387940385,3,5.524257974,4.825079043,2.444444444,9.357820036,4.94,9.229716542,8.901486006,6.616424345,7.38022744,6.73,88
2020,Kyrgyzstan,Caucasus & Central Asia,6.7,87,3,3.467356439,4.732914476,3.169353132,5.566349152,3.606038332,9.360465116,2.2,10,10,0,2.5,10,0,10,0,3.81,7.675,7.712142857,8.536303987,8.63,9.1525,7.01,8.264166667,3.333333333,5.79875,8.2425,6.666666667,7.454583333,6.61,7.032291667,5.6775,2.5,6.666666667,3.333333333,4.166666667,9.57,9.2875,6.8775,8.578333333,6.375,6.199375,10,0,0,4,5,5.3075,4.5975,5.585,8.723333333,6.903333333,6.223333333,5,5.555555556,3.333333333,5.022444444,10,10,10,10,,,7.5,10,9.375,6.51,98,6.161764706,19.05,7.14986376,10.96,,,10,10,7,32,8.5,7.1125,7.231032117,4.530900867,3.558090984,4.278753064,,5.731,4.518921969,9.868110421,3.751211167,0.882352941,4.872200131,8.127965538,9.36017231,8.9610662,2.597334499,8.735,6.325,10,8.956007935,7.62,3.57,8.68,6.6,7.7296,5.676,8.009866667,5.101205508,6.052378834,5.576792171,10,5.358138084,1.538461538,3.670239033,3.522279552,6.777234597,8,8.98563354,9,8.661877847,5,4.335897763,7.387035688,10,7.755176154,1,5.913018268,3.916253248,4,9.665128429,5.1375,8.192489001,7.533948177,6.407553143,6.994149752,6.97,77
2020,Laos,South Asia,5.44,146,4,,,,3.567304393,3.567304393,7.962214519,7.009982056,10,10,0,7.5,10,0,10,0,1.9625,1.77,7.318928571,7.640571545,4.1075,5.4875,5.9025,5.165833333,3.333333333,4.249583333,5.3025,3.333333333,4.317916667,4.66,4.488958333,1.5225,0,0,3.333333333,1.111111111,2.8425,0.19,0.6425,1.225,3.1275,1.746527778,10,0,10,0,10,1.405,0.385,0.865,6.333333333,0.363333333,1.870333333,0,0,0,2.374066667,10,10,10,7.5,,,7.5,10,8.75,4.69,151,6.78363468,16.93564209,9.858310627,1.02,7.382857143,24.16,9,25,9,25,9,3.0825,7.22146049,5.140371464,3.882460314,4.589035175,,3.493,3.079944426,8.451816515,5.371758143,1,4.858340862,6.351805828,18.24097086,9.483931111,1.290172222,8.9792,5.104,5,7.453734235,9.02,1.47,8.28,8.6,7.1104,7.224,8.1368,5.524751345,7.446460431,6.485605888,10,1.64345175,1.538461538,0,1.060637763,6.420760913,,8.25376809,10,9.126884045,5.566666667,4.463995298,6.608482997,10,1.020704615,1,4.776641596,4.383924007,3.333333333,6.618346124,4.2925,9.410800864,5.942223819,5.663521358,6.522349,6.5,109
2020,Latvia,Eastern Europe,8.42,15,1,7.722462249,6.628030423,6.506140199,7.861476697,7.015002666,9.244186047,2.6,10,10,0,10,10,0,10,0,9.6525,9.375,9.861071429,9.552628738,9.625,9.7975,9.8825,9.768333333,6.666666667,8.2175,9.6575,10,9.82875,9.6,9.714375,9.165,10,10,10,10,9.475,9.215,9.6925,9.460833333,9.67,9.573958333,10,0,10,0,10,9.3525,7.5225,9.4,9.803333333,8.156666667,8.847,7.5,7.777777778,6.666666667,8.158288889,10,10,10,10,,,10,10,10,8.89,16,3.982352941,26.46,5.762942779,16.05,7.622857143,23.32,7,31,4,47,5.5,8.1125,6.196130573,6.947705335,6.010459392,6.177357038,8.333333333,8.224166667,5.526466726,9.030740107,6.195616722,1,7.055730665,7.531404307,12.34297847,9.283262933,1.791842666,9.9562,0.219,10,9.19271681,8.6,2.1,8.98,5.1,6.5116,8.721,8.030533333,6.761918863,9.423376823,8.092647843,10,10,6.923076923,5.004871408,7.30931611,8.358124322,10,8.453725271,8,8.817908424,5,5.063736438,8.032818635,10,7.755176154,10,7.641955205,4.252677362,8.222222222,9.808152376,8.1825,7.786988311,8.11122849,7.727294794,8.062386141,7.77,16
2020,Lebanon,Middle East & North Africa,5.98,121,3,4.55694955,4.235716079,3.529150036,5.487291494,4.026453707,9.453488372,1.88,5,10,0,2.5,8.043445717,8,9.606335936,3,5.4175,8.0875,6.950683093,8.202085733,9.18,8.715,6.975,8.29,3.333333333,5.811666667,8.68,6.666666667,7.673333333,9.715,8.694166667,8.0675,7.5,7.777777778,6.666666667,7.314814815,9.2675,9.775,6.555,8.5325,7.035,7.737453704,10,0,6.434690438,1,8.217345219,5.8225,4.945,5.6825,9.426666667,6.593333333,6.494,5,5.555555556,3.333333333,5.720046822,0,10,5,0,,,2.5,10,4.375,6.37,101,9.441176471,7.9,8.160762943,7.25,7.78,22.77,10,25,8,31,9,6.7175,8.219887883,4.679283299,3.604503214,5.081818103,3.333333333,4.458,3.159425561,7.328460789,4.64301308,0.823529412,4.135746172,9.876322085,0.618389573,0,36.68681927,0,84.864,10,4.969080521,9.586666667,0.62,8.8,6,5.176,12.06,7.854222222,4.887828032,3.119549013,4.003688522,0,4.47632283,1.538461538,0,2.004928123,3.465709717,10,0,10,6.666666667,5.566666667,4.85209783,6.404882272,8,10,10,7.470607795,3.54747494,0.666666667,8.939355439,3.5875,6.403389308,7.971111909,5.185916377,6.441063613,5.45,154
2020,Lesotho,Sub-Saharan Africa,6.8,81,2,,,,6.692036722,6.692036722,0,43.6,10,10,0,5,10,0,10,0,6.6625,6.8,8.351785714,4.175892857,9.2,9.5775,9.38,9.385833333,3.333333333,6.359583333,9.6925,10,9.84625,9.6575,9.751875,8.765,5,5.555555556,10,6.851851852,9.5175,9.735,9.2875,9.513333333,8.3625,8.373171296,10,0,10,0,10,7.8025,5.1225,6.0275,9.48,7.44,7.1745,5,5.555555556,3.333333333,6.212677778,10,10,10,5,,,5,10,7.5,7.01,84,3.228279627,29.02384927,7.773841962,8.67,0.017142857,49.94,8,30,8,30,8,7.3075,5.265352889,5.933268309,4.523592848,4.123417201,,6.715,3.927906162,6.491900642,6.384283702,0.941176471,5.282685599,8.458480906,7.707595468,9.347200575,1.631998563,9.0044,4.978,5,7.95252037,7.413333333,3.88,8.46,7.7,,10.934,7.936666667,3.351691167,9.809172375,6.580431771,10,1.64345175,1.538461538,0,1.060637763,6.39443405,10,10,10,10,6.666666667,4.282692273,4.365171988,8,6.546424852,10,6.64349263,4.451157252,4.666666667,9.455674781,5.7675,7.914088779,6.334550245,6.431606287,7.691699639,6.52,105
2020,Liberia,Sub-Saharan Africa,6.62,94,3,4.213061421,4.255049572,3.076286567,6.281367156,3.85500594,9.061494804,3.228457876,10,10,0,7.5,10,0,10,0,7.6225,8.0825,9.029285714,9.045390259,9.83,9.75,9.245,9.608333333,3.333333333,6.470833333,8.39,6.666666667,7.528333333,9.305,8.416666667,9.0875,5,6.666666667,10,7.222222222,9.61,9.6425,8.74,9.330833333,9.0275,8.667013889,10,0,10,0,10,8.9475,5.615,5.895,8.636666667,8.48,7.514833333,5,6.666666667,6.666666667,7.169633333,0,0,0,2.5,,,5,5.56,3.265,6.7,96,7.376470588,14.92,8.644688792,5.473992134,4.105714286,35.63,9,25,7,33,8,7.1225,7.049874733,5.556812931,3.216135648,4.158480941,5,4.531916667,2.873356168,4.796574094,4.38226223,1,4.314442335,9.863283148,-0.683584258,8.84489323,2.887766926,6.6,17,10,8.827044094,6.433333333,5.35,7.58,12.1,7.0476,7.381,7.020311111,5.035935839,0,2.51796792,10,7.167128921,8.461538462,0,5.209555794,6.186958706,8,0,9,5.666666667,6.666666667,4.915205439,6.507478953,8,3.092849704,10,6.530366794,3.236822088,2.888888889,9.357524292,4.7925,9.457080547,8.436298958,6.361519129,6.186184196,6.51,106
2020,Libya,Middle East & North Africa,4.95,155,4,,,,2.910724269,2.910724269,9.272128813,2.503876882,10,0,668,0,0,90,0,139,1.82,1.635,1.922142857,5.597135835,5.5125,5.265,5.125,5.300833333,3.333333333,4.317083333,2.505,3.333333333,2.919166667,7.0725,4.995833333,7.99,2.5,2.222222222,3.333333333,2.685185185,7.8575,8.155,7.215,7.7425,7.8475,6.566296296,0,5,10,0,5,2.785,3.99,7.0425,8.663333333,5.393333333,5.574833333,2.5,3.333333333,3.333333333,3.9483,0,0,0,7.5,,,7.5,10,6.25,4.94,146,0,51.17157272,,,,,10,14,9,25,9.5,5.44,4.98,4.454076236,2.077776,3.278082175,5,5.210833333,3.623947547,,4.663662115,0.705882353,3.449340104,9.305715327,3.471423367,2.778475549,18.05381113,9.44,2.8,10,7.881047719,,,,,0,,0,3.517640829,4.260081557,3.888861193,7.578475336,1.64345175,0.769230769,0,0.804227507,3.067891009,,10,4,7,7.233333333,4.174270629,4.305364688,8,4.387940385,10,6.350151506,4.717342059,0,8.522656576,0.7675,,0.03490877,2.808481481,5.386210996,4.95,160
2020,Lithuania,Eastern Europe,8.34,17,1,7.583835643,7.825965872,6.767586016,7.678746487,7.285850029,8.921511628,3.71,10,10,0,10,10,0,10,0,9.2525,9.7225,9.853571429,9.387541528,9.615,9.2425,9.66,9.505833333,6.666666667,8.08625,9.4825,10,9.74125,9.8225,9.781875,7.45,10,10,6.666666667,8.888888889,9.6625,9,9.1675,9.276666667,9.3575,8.743263889,10,0,10,0,10,8.05,7.6125,8.9825,9.883333333,8.813333333,8.668333333,7.5,8.888888889,6.666666667,8.344777778,10,10,10,7.5,,,10,10,9.375,8.71,24,4.714705882,23.97,4.822888283,19.5,8.78,19.27,7,32,6,39,6.5,8.2,6.603518833,7.182381409,6.059502294,6.198189258,8.333333333,7.257833333,6.242192341,9.670883679,6.955748398,1,7.237508006,7.564098567,12.17950716,9.481268675,1.296828313,9.76,1.2,10,9.201341811,8.6,2.1,8.98,5.1,6.5116,8.721,8.030533333,6.155062517,9.778048861,7.966555689,10,10,6.923076923,5.004871408,7.30931611,8.326601283,10,6.443145205,9,8.481048402,7.233333333,4.974863927,8.313864072,8,8.503450769,3,6.670918683,3.799765905,8.444444444,9.766200868,7.3575,9.712237446,8.935113986,8.002543775,7.718170287,7.82,12
2020,Luxembourg,Western Europe,8.53,10,1,9.07247767,7.859074476,7.285555833,8.15949654,7.787391723,9.953488372,0.16,10,10,0,,10,0,10,0,9.3925,9.355,9.79125,9.872369186,8.98,8.7625,8.7275,8.823333333,6.666666667,7.745,9.47,10,9.735,9.8,9.7675,9.43,10,,10,10,9.095,9.915,9.5075,9.505833333,9.72,9.663958333,10,0,10,0,10,9.335,7.2625,9.6625,9.826666667,8.846666667,8.986666667,10,,10,9.746666667,10,10,10,10,,,10,10,10,9.23,7,0.764705882,37.4,4.144414169,21.99,6.154285714,28.46,5,46,5,46,5,8.365,4.885681153,8.293890044,7.820972669,8.489837647,10,9.0855,7.456058655,6.17918671,8.594737848,1,8.240022947,7.446380462,12.76809769,9.148527618,2.128680955,9.836,0.82,10,9.10772702,8.6,2.1,8.98,5.1,6.5116,8.721,8.030533333,7.435464065,9.981656882,8.708560474,10,,3.846153846,5.004871408,4.425512627,7.791151609,8,8.067974712,9,8.355991571,2.233333333,5.667335987,6.777230898,6,8.503450769,10,6.530225165,5.88542223,6.444444444,9.398529907,9.6775,8.390068438,9.383487044,8.196575344,7.694264026,7.54,36
